user,search query,post date-time,account status,account sentiment,account sentiment score,retweet status,retweet sentiment,retweet sentiment score,post location,tweet id,account subjectivity,account subjectivity score,retweet subjectivity,retweet subjectivity score
jksellors,self driving expert,2019-01-05 23:42:30,Vassy Kapelos @VassyKapelos Power &amp; Politics @PnP Self-Driving Cars. This is an important subject that has far reaching impacts in Canada especially in an election year. Tony Seba @tonyseba is an expert in disruption who has a book and report out https://t.co/ow7qXYYcJq 1/2,positive,0.08333333333333334,,,,,1081697477248643073,very subjective,0.8333333333333333,,
george__mack,self driving expert,2019-01-05 18:37:41,@lexfridman @elonmusk @ChrisWillx - you should get Lex on the podcast. Fascinating guy. Expert when it comes to AI + Self-driving cars. (BJJ black belt too!),positive,0.24583333333333332,,,,,1081620767614341121,subjective,0.6416666666666667,,
3DSNorthAmerica,self driving expert,2019-01-07 22:00:01,"From self-driving cars to the supply chain, check out these expert predictions for the future of #Manufacturing in 2019. #Analytics, #AI, #DigitalTwins, #AdditiveManufacturing and more.  https://t.co/IZtgp5jskk https://t.co/IpWmrS1kI6",positive,0.25,,,,,1082396462569476101,objective,0.3125,,
EverydayFinance,self driving expert,2019-01-07 21:12:51,@ThetaSeller I’m no expert. Just reading about THC messing w people’s heads and driving them crazy. Maybe not the joke we’ve made it out to be? I always assumed any correction was self-medication by those w pre-existing mental health problems but data says otherwise,negative,-0.35,,,,,1082384594857590784,subjective,0.55,,
ampressman,self driving expert,2019-01-08 15:14:08,"In the @FortuneTech Data Sheet today, @adamlashinsky has our expert panel's view of the self-driving future, news that Apple is not alone with slumping phone sales, and food for thought from @vivwalt on the biohackers putting RFID chips in their hands.
https://t.co/GxIOfnZkYh",neutral,0.0,,,,,1082656707992539138,very objective,0.125,,
TheUAVExperts,self driving expert,2019-01-09 16:59:52,"@flir Launches FLIR ADK and For The Development of Self-Driving Cars
 | UAV Expert News #CES2019 https://t.co/KExYSJhpsr https://t.co/Gpj01VzKtZ",neutral,0.0,,,,,1083045703553896449,very objective,0.0,,
ITI_Insurtech,self driving expert,2019-01-09 10:13:26,"#ITI2019xLDN SPEAKER: @Stefan_Heck / CEO of @NAUTODriver

Come hear from this #AutonomousVehicle #expert talk about #connectedvehicles #insurance #ethics, and how @NAUTODriver connects the self-driving world through its #deeplearning platform #insurtech

https://t.co/JWbZRAY7JI https://t.co/nLvD6r6LPG",negative,-0.25,,,,,1082943423458562049,very subjective,1.0,,
Singularitybook,self driving expert,2019-01-10 22:56:23,"How are self-driving car companies dealing with road rage from humans? “Expect humans to speed around them, cut them off and otherwise show autonomous vehicles little respect,” said one expert. via /r/Futurology https://t.co/1stks9aT82 https://t.co/9sk4in0HZr",positive,0.10625000000000001,,,,,1083497811784712193,subjective,0.6,,
ntechventures,self driving expert,2019-01-10 08:21:19,"Bosch cautiously moving full-speed ahead with self-driving car tech

The automotive industry’s brightest minds are working on making self-driving cars a reality in the not-too-distant future. Digital Trends talked to a self-driving car expert at CES 2019 to gain insight on h…",neutral,0.0,,,,,1083277596144603136,very objective,0.0625,,
autonewssiite,self driving expert,2019-01-10 03:31:30,Bosch cautiously moving full-speed ahead with self-driving car tech - The automotive industry's brightest minds are working on making self-driving cars a reality in the not-too-distant future. Digital Trends talked to a self-driving car expert at CES 2019 to gain insight on ho... https://t.co/YK7CH4rOfv,neutral,0.0,,,,,1083204660096315392,very objective,0.0625,,
ResearchRMIT,self driving expert,2019-01-10 00:40:04,How far away are self driving cars? Are computers really taking our jobs? #AI expert Fabio Zambetta answers all our questions as he heads off on a research sabbatical with Microsoft. https://t.co/RAjMgo6vXe https://t.co/nORg1VpG4t,positive,0.15000000000000002,,,,,1083161516646514688,subjective,0.6,,
IrelandAMVMTV,self driving expert,2019-01-11 08:42:15,"At this year's Consumer Electronics Show in Las Vegas there was no shortage of gadgets to impress. From Smart TVs, self-driving cars to the latest in phone tech. Our Tech &amp; (now) aerobic expert Colin joins us now with his top picks from this year's show @thegadgetguyam  #IrlAm https://t.co/RbhInHdzzM",positive,0.4047619047619048,,,,,1083645252353880064,subjective,0.6809523809523809,,
TrendsFM,self driving expert,2019-01-11 01:22:08,"How are self-driving car companies dealing with road rage from humans? “Expect humans to speed around them, cut them off and otherwise show autonomous vehicles little respect,” said one expert. https://t.co/bl85C9YOpl",positive,0.10625000000000001,,,,,1083534490197258240,subjective,0.6,,
pattycee1,self driving expert,2019-01-11 01:09:34,"How are self-driving car companies dealing with road rage from humans? “Expect humans to speed around them, cut them off and otherwise show autonomous vehicles little respect,” said one expert. https://t.co/pcdiuNarL0",positive,0.10625000000000001,,,,,1083531328161792005,subjective,0.6,,
SpazianiG,self driving expert,2019-01-11 00:42:46,"If you were at CES 2019 and looking for a Lyft, you were likely given the chance to opt into taking a driverless ride. Resident mobile expert Jessica Dolcourt took one of Lyft's self-driving cars for a rhetorical spin https://t.co/YWazAWOOwn vía @YouTube",neutral,0.0,,,,,1083524584589139968,very subjective,1.0,,
TheUAVExperts,self driving expert,2019-01-12 23:00:38,@flir Launches FLIR ADK For The Development of Self-Driving Cars| UAV Expert News https://t.co/57dgKIvgIk https://t.co/gqyJvnCpw4,neutral,0.0,,,,,1084223656044257280,very objective,0.0,,
THNKschool,self driving expert,2019-01-13 18:00:40,"From self-driving cars to cyberwarfare, tech expert @LanceUlanoff makes his predictions about the state of tech in 2019.

#tech #technology #business #entrepeneur #predictions #gadgets #bitcoin

https://t.co/yA96R1YIS8",neutral,0.0,,,,,1084510557783363586,very objective,0.0,,
PaulMBaker,self driving expert,2019-01-14 17:05:11,"From self-driving cars to cyberwarfare, tech expert @LanceUlanoff makes his predictions about the state of tech in 2019.

#tech #technology #business #entrepeneur #predictions #gadgets #bitcoin

https://t.co/djtitetuZ5 (via @THNKschool)",neutral,0.0,,,,,1084858981615583232,very objective,0.0,,
LidarMonkey,self driving expert,2019-01-14 08:35:11,"Making AI accountable easier said than done, says U of A expert 10 January 2019 If - Folio - University of Alberta https://t.co/PGYMX67RWF via @lidarmonkey #self #driving #car",neutral,0.0,,,,,1084730634579464192,very objective,0.0,,
clintonthegeek,self driving expert,2019-01-14 00:13:53,"@davclark It's more like humans in high-power positions will toss the hot-potatoes of difficult decisions toward expert systems to avoid responsibility, in spite of explicit warnings by designers that such systems are fallible. Computers are good scapegoats. Self-driving cars are first.",positive,0.19,,,,,1084604478056091649,subjective,0.5866666666666667,,
_jameshatfield_,self driving expert,2019-01-15 00:09:06,"Self driving car mode where a person is in control but the car won’t let you crash. Change lanes, turn, accelerate, brake; all good, it just won’t let you mess up. Can’t steer into curbs or walls, can’t brake too hard. If you go fast it will keep you from crashing. “Expert mode”?",positive,0.10833333333333331,,,,,1084965663045763072,objective,0.47916666666666674,,
Ottawa__jobs,self driving expert,2019-01-17 06:48:53,"LiDAR Expert: Huawei Technologies Canada (Ottawa, ON): ""Build leading competitiveness of LiDAR technologies for self-driving automobile. R D in all LiDAR related technologies, such as beam..."" ottawa eluta https://t.co/anka26In2U",neutral,0.0,,,,,1085791049010663424,objective,0.45,,
kuhustle,self driving expert,2019-01-18 10:35:15,"Mr. Tomorrow: CES CEO Gary Shapiro On Tech, Jobs, Self-Driving Cars, AI, Robots, And Everything Else: https://t.co/80lr198xnf

Hire expert freelancers on Kuhustle. #IkoKaziKE #FridayThoughts #TheMagicOfKenya",neutral,0.0,,,,,1086210404265660417,very objective,0.0,,
AukeHoekstra,self driving expert,2019-01-20 19:10:55,@vincente Steve is mede-oprichter van Apple en dat is mooi voor hem maar sinds wanneer is hij een expert self driving? Of bedoel je publicitair pijnlijk?,neutral,0.0,,,,,1087064951422889984,very objective,0.0,,
DavidEggert00,self driving expert,2019-01-23 14:19:08,"ICYMI: Google self-driving spinoff Waymo to put factory in Mich., add up to 400 jobs; state gives incentive worth up to $8M; plant will be in Wayne, Oakland or Macomb county; autonomous expert: going to Mich. is recognition ‘you can’t reinvent everything’ https://t.co/qocLekzf6W",positive,0.35,,,,,1088078682479099905,objective,0.39999999999999997,,
lumidek,self driving expert,2019-01-24 20:37:26,"@MelaynaLokosky LOL, Melayna, a funny comment by a legal expert. But Advanced Summon just refers to the technology enabling owners to call their cars ""come home"", and because it includes some self-driving, it needs some permission.",positive,0.4125,,,,,1088536273629966336,subjective,0.625,,
geoffsworlduk,self driving expert,2019-01-25 10:51:02,"I saw this on The Sun app and thought you’d enjoy it

Why you shouldn’t mess with George, Charlotte and Louis’ hard-as-nails nanny Maria Borrallo who’s a self-defence expert trained in stunt-car driving

https://t.co/3gRLcE0kqE",positive,0.11250000000000002,,,,,1088751088843587584,objective,0.3375,,
CannockRadio,self driving expert,2019-01-27 17:22:18,"The strict and bizarre rules Prince George and Princess Charlotte's nanny Maria Borrall makes them follow: The nanny, who is a self-defence expert trained in stunt-car driving, has been with Prince William and Kate Middleton for five years https://t.co/vXZHAgLKgf",positive,0.4,,,,,1089574329879351296,subjective,0.6,,
spacenerd19,self driving expert,2019-01-27 02:45:33,@v8enginenoises To clarify my own expertise. What I know about self-driving is purely from journalistic sources and I’m deeply into futurism. I am an expert of the cost-benefit decisions for companies and it really just makes sense on that end.,positive,0.25357142857142856,,,,,1089353689645703168,subjective,0.525,,
EccEveryday,self driving expert,2019-01-28 17:13:59,#DisclosureOnTargeting Smart cities and self-driving cars will send high-frequency RF pulses into human bodies on a continuous basis. Listen to Technical Weapons Expert Mark Steele explain how human health will be destroyed by #5G if rolled out: https://t.co/NyhZL0TQaP https://t.co/A0xrMwCzgi,positive,0.05357142857142857,"The @RCR In-Building @EYnews views on smart buildings driving smart cities. Smart buildings will need holistic design driving “smarter connectivity” to ensure productivity &amp; efficiency for people &amp; businesses. #ExteNetSystems excited to be a leader!

https://t.co/yHhAxQO93R",positive,0.2779017857142857,,1089934625806389248,very objective,0.2357142857142857,subjective,0.6696428571428572
CSweeneyRPN,self driving expert,2019-01-30 20:01:22,"Rush to implement self-driving cars could lead to bad decisions according to one expert, story via @Automotive_News #RubberIndustry #AutoIndustry #Automotive #Manufacturing https://t.co/iqDvzYJ8i0",negative,-0.6999999999999998,,,,,1090701525532508162,subjective,0.6666666666666666,,
ProfConnector,self driving expert,2019-01-30 01:00:56,"On Wednesday, February 6th, join Professional Connector for our Meet The Founders: Autonomous Technology Expert Panel and Networking Mixer. 💡 Learn about cutting-edge tech, self-driving cars, artificial intelligence, and so much more! RSVP today here https://t.co/t9lxLhjBig",positive,0.13125,,,,,1090414525789159425,subjective,0.575,,
nadia8398,self driving expert,2019-01-30 00:06:14,"@seemab_raza Car drives it self yaara, warna I have become an expert at driving with my knees 😂",neutral,0.0,,,,,1090400757919170560,very objective,0.0,,
ProjHub,self driving expert,2019-02-01 22:16:03,Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/ejBbdQ30tC,neutral,0.0,,,,,1091460195245613058,very objective,0.0,,
visitor_z,self driving expert,2019-02-01 22:11:18,#Expert : Self-Driving Cars Will #Clog Streets to Avoid #Parking Fees https://t.co/QRUBmGJX6h,neutral,0.0,,,,,1091458999168520192,very objective,0.0,,
TrustTheVoid,self driving expert,2019-02-01 21:50:54,"@futurism Your expert is an idiot.  Once self driving cars become ubiquitous, no one will own one.  Parking will be an outdated concept.",negative,-0.20000000000000004,,,,,1091453867039096834,very subjective,0.8111111111111112,,
alejandro_malo,self driving expert,2019-02-01 21:44:10,Sobre #tecnología: Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/X0zs7NthJc,neutral,0.0,,,,,1091452171051286528,very objective,0.0,,
igor_os777,self driving expert,2019-02-01 21:42:35,Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/RVd0gkRXmg #AdvancedTransport #Autonomousvehicles #Selfdrivingcars https://t.co/QK3ReGLt7W,neutral,0.0,,,,,1091451771451465729,very objective,0.0,,
smartcityvwpts,self driving expert,2019-02-02 19:21:00,How #urban areas can tap new sources of income and why new jobs will be created by self-driving Robo Taxis is illuminated by the #automotive expert Andreas Tschiesner. @bosch #AutonomousVehicles https://t.co/h1vqge4CgH,positive,0.0909090909090909,,,,,1091778529308626944,objective,0.30303030303030304,,
humancell,self driving expert,2019-02-02 14:19:53,Unforeseen consequences that an AI will perfect? | Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/RqT5tVf519,positive,1.0,,,,,1091702752076414976,very subjective,1.0,,
docuguy,self driving expert,2019-02-02 01:07:14,Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees - Futurism https://t.co/5xfvMPhvXx,neutral,0.0,,,,,1091503275524931584,very objective,0.0,,
pugnotes,self driving expert,2019-02-03 21:19:04,"Who needs self driving cars when yew have an expert backseat Sunday driver like me! 🚗👍
Turn ➡️ at da next 🚦at please order me a Happy Meal 🍔🍟🍪🥛.
Me needs to fill me tank! 😂🤣
🧡
Lubs, 
Archie
.
.
#pug #sundaydriver #backseatdriver #pugsofinstagram #puglifemagazine https://t.co/z3IrXXfQEE",positive,0.5,,,,,1092170632496799744,objective,0.5,,
smartcityvwpts,self driving expert,2019-02-03 19:21:00,How #urban areas can tap new sources of income and why new jobs will be created by self-driving Robo Taxis is illuminated by the #automotive expert Andreas Tschiesner. @bosch #AutonomousVehicles https://t.co/h1vqgdN0S7,positive,0.0909090909090909,,,,,1092140917199228928,objective,0.30303030303030304,,
bretones,self driving expert,2019-02-03 11:16:25,Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/znygKLlClM #AutonomousVehicles,neutral,0.0,,,,,1092018966816538624,very objective,0.0,,
prodeano,self driving expert,2019-02-03 09:56:17,Expert: Self-driving cars will clog streets to avoid parking fees https://t.co/sF9iPiGAmT,neutral,0.0,,,,,1091998801643139072,very objective,0.0,,
AI__TECH,self driving expert,2019-02-03 03:11:33,Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/gOMGYhG9tj #SelfDrivingCars https://t.co/CVgns6gT7C,neutral,0.0,,,,,1091896946308960257,very objective,0.0,,
GaydosKTAR,self driving expert,2019-02-04 23:34:37,"The family of the woman killed in Tempe by a self-driving Uber car is suing for 10 million dollars. Do they have a case? We'll ask KTAR Legal Expert @monicalindstrom, now! LISTEN: https://t.co/SkCIwaXQ5z https://t.co/4WSttzsrvh",positive,0.024999999999999994,,,,,1092567130262843392,very objective,0.1,,
CannockRadio,self driving expert,2019-02-04 23:16:11,"Prince George and Princess Charlotte's nanny banned from saying this one word: The nanny, who is a self-defence expert trained in stunt-car driving, has been with Prince William and Kate Middleton for five years. https://t.co/7TBWJZnIOv",neutral,0.0,,,,,1092562490624536576,very objective,0.0,,
smartcityvwpts,self driving expert,2019-02-04 19:21:00,How #urban areas can tap new sources of income and why new jobs will be created by self-driving Robo Taxis is illuminated by the #automotive expert Andreas Tschiesner. @bosch #AutonomousVehicles https://t.co/h1vqgdN0S7,positive,0.0909090909090909,,,,,1092503305207468032,objective,0.30303030303030304,,
DavidMitroff,self driving expert,2019-02-04 17:01:45,"Meet human-robot hospitality expert Cynthia Yeung, COO at Cafe X Technologies and Expert Panelist at Meet The Founders: Autonomous Technology, Robotics and Self-Driving Cars Expert Panel and Networking Mixer. RSVP here https://t.co/63LDLY5M9q https://t.co/ofOm9QAQcx",positive,0.4,,,,,1092468262707888131,subjective,0.7,,
StarsH2020,self driving expert,2019-02-04 09:00:45,"According to Barbara Lenz -a German mobility expert-, #carsharing will be boosted by the development of #self-driving cars: https://t.co/zRPqWDnvE6 https://t.co/eqmChYwsrc",neutral,0.0,,,,,1092347215698374656,very objective,0.0,,
LidarMonkey,self driving expert,2019-02-05 22:18:10,Global Self-driving Cars Market Critical Analysis With Expert Opinion &amp; Size To 2024 - TOP Tribune https://t.co/k6if7XRJTi via @lidarmonkey #self #driving #car,positive,0.16666666666666666,,,,,1092910280974258182,objective,0.43333333333333335,,
smartcityvwpts,self driving expert,2019-02-05 19:22:01,How #urban areas can tap new sources of income and why new jobs will be created by self-driving Robo Taxis is illuminated by the #automotive expert Andreas Tschiesner. @bosch #AutonomousVehicles https://t.co/h1vqgdN0S7,positive,0.0909090909090909,,,,,1092865947914854400,objective,0.30303030303030304,,
ProfConnector,self driving expert,2019-02-05 19:01:25,"Join Professional Connector TOMORROW, February 6th from 6pm to 8pm for our Meet The Founders: Autonomous Technology, Robotics and Self-Driving Cars Expert Panel and Networking Mixer. 💡 Check out our event page and share our link! https://t.co/0g18tiOA5N",positive,0.3,,,,,1092860764602413058,objective,0.39999999999999997,,
GaydosKTAR,self driving expert,2019-02-05 02:30:00,ICYMI: The family of the woman killed in Tempe by a self-driving Uber car is suing for 10 million dollars. Do they have a case? We asked KTAR Legal Expert @monicalindstrom! LISTEN: https://t.co/SjZVzUZsnJ,neutral,0.0,,,,,1092611266831470592,very objective,0.1,,
Taxi_Point,self driving expert,2019-02-06 09:04:48,"UK government moves forward on advanced trials for self-driving vehicles despite industry expert concerns

Trials could see NO driver or steering controls present in vehicles on UK roads

https://t.co/ctUaBQe8X0",positive,0.2,,,,,1093073011601756160,objective,0.3,,
smartcityvwpts,self driving expert,2019-02-07 19:20:00,How #urban areas can tap new sources of income and why new jobs will be created by self-driving Robo Taxis is illuminated by the #automotive expert Andreas Tschiesner. @bosch #AutonomousVehicles https://t.co/h1vqgdN0S7,positive,0.0909090909090909,,,,,1093590217267699712,objective,0.30303030303030304,,
LincolnHouse,self driving expert,2019-02-07 14:03:47,"""Self-driving cars without a human supervisor will be tested on public roads in the UK by the end of the year, under government plans."" @Independent But should they be? Road traffic expert Richard Dawson comments: https://t.co/aWVvc5MVB2",neutral,0.0,,,,,1093510640084361217,very objective,0.08333333333333334,,
AnalyticsFrance,self driving expert,2019-02-07 09:37:14,"via @RichardEudes - Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/asfYBgGGbC #analytics, #digital, #fintech, #insurtech https://t.co/VeYH4nSiQ8",neutral,0.0,"Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/bXJEMlHpMc #analytics, #digital, #fintech, #insurtech",neutral,0.0,,1093443561704615938,very objective,0.0,very objective,0.0
RichardEudes,self driving expert,2019-02-07 09:30:00,"Expert: Self-Driving Cars Will Clog Streets to Avoid Parking Fees https://t.co/bXJEMlHpMc #analytics, #digital, #fintech, #insurtech",neutral,0.0,,,,,1093441738553901056,very objective,0.0,,
GangaWignarajah,self driving expert,2019-02-11 22:31:45,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/2LyPEFk8i8,positive,0.3333333333333333,,,,,1095088023996387335,subjective,0.6666666666666666,,
OAJustice,self driving expert,2019-02-11 20:15:14,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/Nn5bYGm5yA https://t.co/iwHHopFLbD,positive,0.3333333333333333,,,,,1095053667932270594,subjective,0.6666666666666666,,
sesamerows,self driving expert,2019-02-11 19:08:40,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/et1OmPNyfR via @businessinsider,positive,0.3333333333333333,,,,,1095036916485877760,subjective,0.6666666666666666,,
RobotLukas,self driving expert,2019-02-11 17:41:41,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla’s Autopilot and Cadillac’s Super Cruise https://t.co/UkT5Zi08xu,positive,0.3333333333333333,,,,,1095015025591439366,subjective,0.6666666666666666,,
CommishJBecker,self driving expert,2019-02-11 16:03:04,Paying attention is an issue now. A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/LN1s97FSDt via @businessinsider,positive,0.3333333333333333,,,,,1094990210033537024,subjective,0.6666666666666666,,
jbang5234,self driving expert,2019-02-12 22:34:54,"We are making advances toward self-driving cars &amp; building starships, but also have viruses once thought eradicated brought back into the general population because some random “health expert” or celebrity nut has convinced people vaccines are evil. #VaccinesSaveLives",negative,-0.3625,,,,,1095451205541740544,objective,0.5,,
ZachFPitt,self driving expert,2019-02-12 18:36:02,I can't wait to get a car that's #self-driving... But... A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's #Autopilot and Cadillac's Super Cruise https://t.co/snQe1PBE5Q https://t.co/1x3wgS4HT4,positive,0.3333333333333333,,,,,1095391092562952195,subjective,0.6666666666666666,,
SelfDrivingFEED,self driving expert,2019-02-12 14:17:24,A self-driving car expert describes the biggest problem with semi-autonomous dr... https://t.co/d5fvSpIpYW #autonomousCar #selfDrivingCar,neutral,0.0,,,,,1095326005613522947,very objective,0.0,,
grabolaw,self driving expert,2019-02-13 22:16:09,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/nfNTBiE5Xv,positive,0.3333333333333333,,,,,1095808875964579841,subjective,0.6666666666666666,,
dasdigitaleauto,self driving expert,2019-02-13 18:18:00,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise #dasdigitaleauto https://t.co/A7v5sEjUNv https://t.co/IUwrbm4HEv,positive,0.3333333333333333,,,,,1095748941424021504,subjective,0.6666666666666666,,
robotechniq,self driving expert,2019-02-13 17:26:35,"A #self-driving car expert describes the biggest problem with #semi-autonomous driving systems like Tesla’s Autopilot and Cadillac’s Super Cruise.
 
#Level2 #MOVE2019 #AutonomousVehicles

Via Business Insider
https://t.co/BgeNye9UCP",positive,0.3333333333333333,,,,,1095736004034605058,subjective,0.6666666666666666,,
GraemeHeyes,self driving expert,2019-02-13 10:20:05,"The message is that transport infrastructure will change significantly in as soon as 10 yrs. The UK Government says we will have self-driving cars on the street as soon as 2022. Peter Wells, a sustainable business model expert (oft-cited in my PhD - thanks Peter!) says this... https://t.co/2nXedLOgOT",positive,0.3125,,,,,1095628672000802816,subjective,0.5375,,
LidarMonkey,self driving expert,2019-02-14 23:17:39,"Expert Slams Waymo Safety Data: ""They Obviously Do Not Trust These Numbers"" - Futurism https://t.co/IZXG3wDKv0 via @lidarmonkey #self #driving #car",neutral,0.0,,,,,1096186738131775489,objective,0.5,,
KFeathers7,self driving expert,2019-02-14 20:19:07,"@GCCareersIntel I think the man needs to concentrate on the human brain, because he doesn't seem to understand anything about machines. Especially the self-driving cars. He is an expert in his own field and for that we cannot question him, but he is uneducated outsider in automation.",positive,0.19999999999999998,,,,,1096141809393299456,subjective,0.7000000000000001,,
HuaweiEU,self driving expert,2019-02-17 08:00:22,"Not only will self-driving vehicles reduce emissions, they will revolutionise how the city works ⚡ 🚌 Have a read of Huawei expert Gary Maidmant's predictions on self-driving EVs 👉 https://t.co/CdZxdicby7 #sustainability https://t.co/rCQJXWvfrT",neutral,0.0,,,,,1097043060196892672,very subjective,1.0,,
BarnesLawLtdLLP,self driving expert,2019-02-19 23:42:02,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/vX90mGKSKN https://t.co/aWFitgla18,positive,0.3333333333333333,,,,,1098004813088993280,subjective,0.6666666666666666,,
PackLawGroup,self driving expert,2019-02-19 22:40:14,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla's Autopilot and Cadillac's Super Cruise https://t.co/YdO6HEoyFH,positive,0.3333333333333333,,,,,1097989263495495681,subjective,0.6666666666666666,,
DisruptionHub,self driving expert,2019-02-19 14:02:11,"Will self-driving cars really be on our roads by 2021? 

@Charlie_at_PA, transport expert at @PA_Consulting has concerns over the readiness of the road network itself.

Learn more at: https://t.co/0vwv8LFPNH 

#motoring #cars #roads",positive,0.35,,,,,1097858891965190144,objective,0.35,,
BusInsiderSG,self driving expert,2019-02-19 10:13:13,A self-driving car expert describes the biggest problem with semi-autonomous driving systems like Tesla’s Autopilot and Cadillac’s Super Cruise https://t.co/zu0RBhqskF https://t.co/eHycQz04Xb,positive,0.3333333333333333,,,,,1097801269023072258,subjective,0.6666666666666666,,
ProjHub,self driving expert,2019-02-20 23:44:46,Expert Roasts Musk: Self-Driving Teslas In a Year Is “Impossible” https://t.co/I2yLXyLxnr,negative,-0.6666666666666666,,,,,1098367891764928512,very subjective,1.0,,
SpicerGerard,self driving expert,2019-02-20 22:42:39,Expert Roasts Musk: Self-Driving Teslas In a Year Is “Impossible” https://t.co/FisNOkBMMx,negative,-0.6666666666666666,,,,,1098352258217955328,very subjective,1.0,,
Salman_Zafr,self driving expert,2019-02-20 22:12:05,"Expert Roasts Musk: Self-Driving Teslas In a Year Is ""Impossible"" https://t.co/rc3Hs5jcfT",negative,-0.6666666666666666,,,,,1098344565948465152,very subjective,1.0,,
MayyasPasha,self driving expert,2019-02-20 22:01:04,Elon Musk says we'll have self-driving Teslas next year. This expert isn't convinced. https://t.co/FjKNyfq8TY #Future #Technology,neutral,0.0,,,,,1098341795803643904,very objective,0.0625,,
